NO	session	age	sex	city	affiliation	info	Q2.1	Q2.2	Q2.3	Q3.1	Q3.1group	Q3.2a	Q3.2b	Q3.2c	Q3.3a	Q3.3b	Q3.3c	Q3.4a	Q3.4b	Q3.4c	Q3.5a	Q3.5b	Q3.5c	Q4.1	Q4.2	Q4.3	Q4.4	Q4.5	Q4.6	Q4.7a	Q4.7b	Q4.7c	Q5.1	Q5.2	Q5.3	Q5.4	Q5.5	Q6.1	Q6.2	Q6.3	Q6.3.1.1	Q6.3.1.2	Q6.3.1.3	Q6.3.1.4	Q6.3.1.5	Q6.3.2.1	Q6.3.2.2	Q6.3.2.3	Q6.3.2.4
1092	2	20	1	"Jambi"	"Universitas Padjadjaran"	3	"segala kegiatan yang memberi dampak negatif baik pada manusia atau hewan atau keduanya"	"ular, monyet"	"ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1093	2	26	1	"Lampung"	"WCS-IP BBS"	2	"Segala bentuk interaksi negatif yang mengakibatkan perubahan perilaku satwa maupun manusia ke arah yang cenderung merugikan satwa liar dan manusia."	"Hampir semua satwa, Gajah, Harimau, Beruang, Burung Kicau,Kukang"	"Tidak Ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1094	2	22	1	"Bandarlampung"	"Universitas Lampung"	2	"Konflik yang terjadi pada manusia dan satwa liar karena adanya perebutan wilayah dan adanya serangan oleh satwa liar di pemukiman atau kebun warga untuk mendapatkan pakan karena habitatnya terganggu"	"Gajah, kera dan monyet, harimau"	"Kera/monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1095	2	34	2	"Yogyakarta"	"Institut Teknologi Yogyakarta"	3	"adanya satwa liar yang masuk dalam lingkungan manusia"	"primata"	"buaya"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1097	2	18	1	"Kabupaten Bandung"	"Universitas Padjadjaran"	1	"konflik manusia dan hewan adalah intearksi negatif yang terjadi antara manusia dan hewan karena sebuah ketidakseimbangan bisa jadi habitat asli satwa liar terganggu"	"satwa liar seperti macan tutul, harimau sumatera"	"babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1098	2	22	2	"Bandar Lampung"	"Universitas Lampung"	2	"Konflik yang terjadi antara manusia dengan satwa liar karena adanya perubahan habitat/ekosistem"	"Gajah sumatera"	"Gajah sumatera"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1099	2	26	1	"Surabaya"	"Umum"	3	"Jika satwa liar mulai memasuki permukiman atau mengganggu manusia"	"Gajah"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1100	2	22	1	"Cimahi"	"ITB"	2	"Menurut saya, konflik utama antara kita dan satwa liar adalah kita masih belum memperjuangkan banyak hak-hak satwa dan belum ada regulasi hukum yang mengatur secara jelas. Menurut saya hal ini masih b"	"Menurut saya tergantung dengan situasinya juga. Kalau satwa bagi saya yang tinggal di perkotaan tidak terlalu beragam. Misalnya kucing, anjing, dan serangga seperti nyamuk, kutu, dll. Mungkin kalau di"	"Satwa liar yang menurut saya mengganggu adalah satwa yang membawa penyakit seperti nyamuk, tikus, dan kecoa."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1101	2	20	1	"Garut"	"Universitas Padjadjaran"	3	"Interaksi kontraproduktif/negatif antara manusia dan satwa liar. Biasanya melibatkan perebutan sumber daya alam ."	"Tergantung lokasi. Saya pernah mendengar konflik manusia dan satwa liar dengan gajah, macan tutul, monyet."	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1102	2	41	2	"Jakarta"	"PT Karsa Buana Lestari"	2	"\"pelanggaran teritori\" terkait basic need baik dari sisi manusia maupun satwaliar itu sendiri"	"gajah dan harimau"	"gajah dan harimau"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1103	2	22	1	"Majalengka"	"Universitas Padjadjaran"	2	"Adanya lintas kepentingan terhadap area hidup manusia dan satwa liar."	"Primata (monyet ekor panjang, orang utang, owa, surili, kukang), harimau, ular, babi"	"Tikus, ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1104	2	21	2	"Kab. Bogor"	"Universitas Padjadjaran"	3	"konflik yang diinisiasi manusia dengan memburu satwa liar yang bertujuan untuk kepentingan pribadi yang mengakibatkan dampak yang sangat tidak baik, baik untuk siklus kehidupan organisme di alam sekit"	"Harimau, owa, siamang, orang utan, gajah, burung eksotik, dll."	"satwa liar yang dapat mengancam kehidupan manusia itu sendiri, menurut saya pribadi adalah ular. akan tetapi hal tersebut merupakan resiko dari eksploitasi hutan atau lahan yang dilakukan oleh manusia"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1105	2	22	1	"Tasikmalaya"	"Universitas Padjadjaran"	3	"adanya suatu perselisihan dinatara hubungan manusia dan satwa liat"	"monyet, kera, primata lain"	"tidak akan mengganggu kehidupan manusia, selama manusia tidak mengganggu alam satwa liar"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1106	2	32	2	"Bandung"	"Bird Conservation Society (BICONS)"	3	"Kejadian yang menyebabkan kerugian baik bagi manusia dan atau satwa liar, yang disebabkan oleh baik manusia dan atau satwa liar (counterpartnya)."	"Orang Utan (Kalimantan), Kucing Besar (Sumatera), Babi Hutan, Monyet ."	"Babi Hutan, Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1107	2	22	1	"Jakarta"	"KPP Tarsius Biologi UIN Jakarta"	3	"Perebutan sumber daya yang terbatas disuatu daerah dan menyebabkan kerugian bagi manusia dan satwa liar"	"Orangutan, gajah"	"Tidak ada sama sekali"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1108	2	22	1	"bandung"	"Universitas Padjajaran"	3	"hubungan saling mengganggu antara manusia dan satwa biasanya berhubungan dengan habitat, sumber daya makanan, dan invasi satwa ke area manusia sebaliknya"	"primata, gajah, karnivora liar"	"karnivora liar karena sifatnya predator"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1109	2	20	1	"Yogyakarta"	"UGM"	3	"Ketika satwa liar 'dianggap' merugikan manusia"	"Harimau, Gajah"	"Harimau"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1110	2	22	2	"Bandung"	"Universitas Padjadjaran"	3	"desintegrasi antara kehidupan manusia dan satwa liat"	"gajah, orangutan, ular"	"babi"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1111	2	22	1	"Purwodadi"	"UNS"	3	"permasalahan antara manusia dan satwa liar, satwa liar diganggu lalu menyerang manusia, biasanya manusia membalas dgn membunuhnya"	"kera, macan, buaya, ular, biawak, beruang"	"ular, biawak"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1112	2	33	2	"Bandung"	"Pantomim Indonesia"	3	"Hilangnya ruang hidup dan persediaan pangan di habitat satwa liar"	"Orangutan, Harimau"	"Tidak ada bilamana ruang hidupnya tidak diganggu oleh manusia"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1113	2	23	2	"Lampung"	"Universitas Lampung"	3	"Adanya intraksi negatif antara manusia dengan satwa"	"Babi, beruk, tupai, harimau, gajah"	"Babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1114	2	21	2	"Kemiling"	"Himbio FMIPA Universitas Lampung"	2	"Konflik dapat terjadi dikarenakan kompetisi tertentu , seperti naungan , sumber pakan , tempat tinggal dll"	"Gajah"	"Ulad"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1115	2	20	1	"Lubuklinggau"	"Universitas Lampung"	2	"Konflik yang terjadi di antara manusia dan satwa liar akibat suatu interaksi negatif dan tidak menguntungkan bagi manusia maupun satwa liar"	"Gajah"	"Gajah"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1116	2	23	1	"Bandar lampung"	"Biologi FMIPA Unila"	2	"Konflik satwa dan manusia merupakan konflik yang dialami antara satwa dan manusia yang dari salah satunya mengalami kerugian."	"Gajah sumatera dengan masyarakat desa penyangga kawasan taman nasional"	"\"Di daerah saya terdapat gajah sumatera yang seringkali keluar kawasan untuk mendapatkan makanan dari hasil tani masyarakat desa yang berbatasan langsung dengan taman nasional"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1117	2	23	2	"Kab. Bandung"	"seniman"	2	"Suatu konflik antara dua mahluk hidup yang dikarunia akal dengan mahluk hidup yang hanya dikarunia insting."	"Monyet"	"Monyet"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1118	2	33	2	"Bandung"	"unpad"	1	"konflik manusia dan satwa liar adalah terjadi permasalahan pada habitat satwa liar yg menyebabkan berpindahnya pada kebun masyarakat"	"gajah, monyet ekor panjang, harimau"	"gajah"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1119	2	37	2	"Palembang"	"Universitas Sriwijaya"	2	"Kepentingan pemanfaatan sumberdaya secara bersama tetapi pengabaian salah satu pihak."	"Gajah"	"Burung Pipit"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1120	2	22	3	"Jakarta"	"KOPHI"	2	"Egosentrisme manusia. Manusia mengakusisi dirinya sebagai empunya kuasa di BUMI. CIH.."	"SEMUA SATWA LIAR."	"Orangutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1121	2	33	2	"Bandung"	"Indonesian Rainbow"	2	"Ketidakseimbangan"	"Gajah"	"Monyet ekor panjang"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1122	2	31	1	"BEKASI"	"RIUNG RAUNG"	2	"Manusia serakah mengambil wilayah mereka tetapi saat diserang penghuni wilayah itu, manusia tidak mau disalahkan. Terkesan menjadi korban akibat ulahnya sendiri."	"Orang utan, harimau, kucing hutan, kelelawar, ular."	"Sebenarnya tidak ada hewan yang akan dianggap menjadi parasit/ pengganggu apabila tidak terjadi tumpang tindih dilingkungan."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1123	2	20	1	"Bandarlampung"	"Universitas Lampung"	2	"Suatu masalah yang timbul antara manusia dengan satwa liar dan mengakibatkan perubahan di suatu lingkungan tertentu."	"Gajah dan ular"	"Gajah dan ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1124	2	19	1	"Bandar Lampung"	"Universitas Lampung"	2	"Konflik manusia dan satwa liar adalah konflik yang terjadi antara satwa liar dan manusia karena adanya perebutan sumber daya yang sama"	"Gajah, kera"	"Kera"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1125	2	19	1	"Bandar Lampung"	"Universitas Lampung"	2	"Adanya hidup yang tidak selaras diantara populasi manusia dan satwa liar. Dimana dapat membuat kerugian di masing-masing pihak."	"Harimau, Gajah, Buaya"	"Monyet, Ular, Harimau, Babi Hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1126	2	21	1	"Cirebon"	"-Universitas Padjadjaran"	3	"Konflik manusia dan satwa liar adalah ketidak harmonisan hubungan diantaranya, dapat disebabkan oleh perebutan wilayah, dsb"	"gajah, harimau"	"harimau, karena ketakutan manusia untuk dimangsa"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1127	2	38	1	"Bogor"	"IPB University"	1	"perseteruan antara manusia dan satwa liar, akibat terciptanya interaksi dengan satwa liar yang umumnya tidak diinginkan oleh manusia karena dianggap merugikan mereka."	"ular, burung, monyet ekor panjang"	"reptil (ular di kawasan perumahan), burung (dipersawahan), primata (monyet ekor panjang)"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1128	2	21	2	"Bandung"	"Himabio \"Nymphaea\" ITB"	3	"proses interaksi yang terjadi antara manusia dan satwa liar yang dapat menimbulkan dampak buruk bagi salah satu pihak"	"Ular"	"Ular"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1129	2	37	1	"Batuputih"	"Pendidikan Konservasi Tangkoko"	3	"Salah satu ancaman terhadap satwa liar terhadap penurunan populasi akibat perebutan wilayah antara manusia dan satwa liar yang cenderung kepada sumber daya alam."	"Primata"	"Monyet Hitam Sulawesi"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1130	2	21	1	"Jakarta"	"Animals don't speak human"	3	"serakahnya manusia terhadap habitat satwa liar"	"monyet, harimau."	"harimau, buaya."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1131	2	22	1	"Lampung"	"Universitas Lampung"	2	"Suatu masalah yang terjadi oleh manusia dan satwa liar"	"Kalau di lampung yang paling sering adalah gajah"	"Sebetulnya semua satwa liar tidak pengganggu, hanya saja mereka ingin mencari makan, karena di wilayahnya sudah minim pakan sehingga satwa-satwa tersebut keluar tempat wilayah manusia untuk mencari ma"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1132	2	19	1	"Bandung"	"Universitas Padjadjaran"	3	"Tidak harmonisnya kehidupan manusia dan satwa liar"	"Gajah dan primata"	"Tidak ada karena jika satwa tersebut tidak diusik manusia, satwa pun tidak akan mengganggu manusia"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1133	2	38	2	"Riau"	"Praktisi perkebunan"	1	"Konflik yang timbul akibat alih fungsi lahan"	"gajah, harimau, dan ular"	"tidak ada."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1134	2	20	1	"Jakarta"	"KSP Macaca UNJ / Universitas Negeri Jakarta"	1	"Keserakahan manusia dalam mengeksploitasi satwa liar, baik dalam aspek secara langsung maupun tidak langsung"	"Orang utan"	"Babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1135	2	29	2	"Pekanbaru"	"Universitas Andalas"	3	"Peristiwa dimana adanya pertentangan kepentingan antara manusia dan satwa liar dalam bertahan hidup"	"Babi, Burung Bondol"	"Ular, Gajah, Babi, Burung Bondol"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1136	2	30	1	"Magelang"	"Universitas Gadjah Mada"	3	"pengrusakan alam atau habitat yang dilakukan oleh dua makhluk (manusia atau satwa liar) yang disebabkan oleh faktor tertentu"	"Orang Utan,Kera,Gajah,Harimau"	"Tidak menjawab"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1137	2	23	1	"Lampung"	"Universitas Lampung"	2	"Konfil adalah interaksi antara manusia dengan satwa liar.. Namun interaksi tersebut adalah gangguan terhadap satwa oleh aktivitas manusia"	"Gajah, harimau"	"Gajah"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1138	2	27	1	"Bandung"	"Riung Raung"	2	"Ketika satwa liar dianggap mengancam keberadaan manusia."	"Primata, reptil, macan tutul."	"Macaca."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1139	2	38	2	"Makassar"	"Kementerian LHK"	3	"Perampasan hak atas ruang Satwa oleh Manusia"	"Buaya"	"Tidak ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1140	2	29	1	"Yogyakarta"	"Animals Don't Speak Human (ADSH)"	1	"Permaslahan ini muncul ketika ruang atau habitat dari satwa terancam. Secara alamiah satwa akan berupaya bertahan hidup dengan mencari sumber penghidupan (makanan ataupun tempat berlindung) yang berad"	"Primata ataupun reptil"	"tidak ada"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1141	2	20	2	"Jakarta"	"UIN Jakarta"	3	"Satwa liar dan manusia saling bertentangan"	"Macaca fasicularis"	"Macaca fasicularis"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1142	2	58	2	"DKI Jakarta"	"PT NUSA BUANA CIPTA"	1	"Penguasaan ruang sebagai pemenuhan hak untuk hidup layak"	"Satwa berukuran besar terutama kelompok Mamalia"	"Gajah, Primata dan Babi hutan"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1143	2	29	2	"Jakarta"	"PKBSI"	2	"Segala bentuk interaksi antara manusia dan satwa liar yang menimbulkan kerugian bagi salah satu atau seluruh pihak."	"Harimau Sumatera, gajah, ular"	"Tidak ada."	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
1144	2	22	2	"Bandung"	"Institut Teknologi Bandung"	3	"Konflik antara manusia dan satwa liar merupakan bentuk interaksi baik dalam memperebutkan sumber daya, teritori atau wilayah."	"Satwa kelompok mamalia maupun reptil, namun umumnya terjadi pada satwa liar."	"Satwa liar yang memiliki letak geografis berdekatan dengan pemukiman penduduk maupun peternakan/pertanian, sehingga secara tidak langsung berdampak kepada aktivitas penduduk setempat, baik seperti kas"	"-9"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	"-9"	-9	-9	-9	"-9.0"	-9	-9	-9	-9	"-9.0"	-9	-9	-9	"-9.0"	"-9.0"	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9
